Id,Predicted
6526,0.000000
5657,0.000000
7004,0.000000
5706,0.000000
5599,0.000000
5319,0.000000
6012,0.000000
6456,1.000000
6294,0.000000
5208,0.333333
6296,0.000000
6279,1.000000
5285,0.000000
6232,1.000000
5900,0.000000
6961,0.750000
5310,0.000000
6460,0.000000
7249,0.000000
6011,1.000000
6785,0.000000
5128,1.000000
7138,0.000000
6817,0.000000
6940,0.000000
6644,1.000000
4996,0.000000
6027,0.000000
6144,1.000000
5970,1.000000
7176,0.000000
5452,0.000000
6303,1.000000
6111,0.000000
7284,0.000000
5918,0.400000
6903,1.000000
5479,0.000000
7192,1.000000
6596,0.000000
5375,0.600000
6499,0.000000
5876,0.000000
6019,0.000000
6228,0.000000
6659,0.000000
5045,0.000000
6725,0.000000
5161,1.000000
6306,1.000000
6820,1.000000
7241,0.000000
6668,0.000000
6734,0.000000
6808,0.000000
6362,0.000000
7227,0.000000
5837,0.000000
6841,0.000000
6015,1.000000
6950,0.000000
5593,1.000000
5126,0.000000
5002,0.000000
5350,0.000000
6043,0.000000
5316,1.000000
5329,0.000000
7235,0.000000
5999,0.000000
6297,0.000000
6244,0.000000
7194,0.000000
5610,0.000000
6185,0.000000
6687,1.000000
6577,0.000000
6836,0.000000
6509,1.000000
6315,0.000000
5724,1.000000
6216,0.000000
5388,0.000000
5568,1.000000
6929,0.000000
5740,0.500000
6704,0.000000
6694,1.000000
5882,0.600000
6545,0.000000
6120,0.000000
5390,0.000000
6986,1.000000
5032,0.000000
7130,1.000000
6004,0.000000
5591,0.000000
6006,1.000000
7304,0.500000
