Id,Predicted
6526,0.375000
5657,0.125000
7004,0.000000
5706,0.125000
5599,0.000000
5319,0.000000
6012,0.625000
6456,0.375000
6294,0.000000
5208,0.750000
6296,0.000000
6279,0.500000
5285,0.250000
6232,0.750000
5900,0.125000
6961,0.250000
5310,0.250000
6460,0.000000
7249,0.000000
6011,0.125000
6785,0.125000
5128,1.000000
7138,0.000000
6817,0.375000
6940,0.625000
6644,0.250000
4996,0.125000
6027,0.375000
6144,0.625000
5970,0.250000
7176,0.000000
5452,0.125000
6303,0.625000
6111,0.625000
7284,0.250000
5918,0.375000
6903,0.625000
5479,0.000000
7192,0.500000
6596,0.125000
5375,0.375000
6499,0.250000
5876,0.000000
6019,0.000000
6228,0.125000
6659,0.250000
5045,0.875000
6725,0.000000
5161,0.375000
6306,0.375000
6820,0.625000
7241,0.750000
6668,0.000000
6734,0.000000
6808,0.000000
6362,0.000000
7227,0.000000
5837,0.000000
6841,0.250000
6015,0.125000
6950,0.000000
5593,0.750000
5126,0.625000
5002,0.500000
5350,0.375000
6043,0.000000
5316,0.125000
5329,0.000000
7235,0.375000
5999,0.125000
6297,0.000000
6244,0.250000
7194,0.125000
5610,0.000000
6185,0.125000
6687,0.250000
6577,0.125000
6836,0.125000
6509,0.500000
6315,0.000000
5724,0.625000
6216,0.125000
5388,0.250000
5568,0.000000
6929,0.000000
5740,0.125000
6704,0.000000
6694,0.750000
5882,0.375000
6545,0.250000
6120,0.000000
5390,0.000000
6986,1.000000
5032,0.125000
7130,0.500000
6004,0.125000
5591,0.625000
6006,0.000000
7304,0.500000
