Id,Predicted
5895,1.000000
7122,0.615812
6173,0.603784
6142,0.747321
5358,0.165045
6095,0.538676
6878,0.942131
6554,0.811921
6793,0.578003
7286,0.418071
6076,0.224472
5134,0.685332
5419,0.147457
6255,0.690070
5656,0.442785
6934,0.149178
6028,0.761096
6490,0.159314
6415,0.901172
7087,0.585857
5420,0.136205
5977,0.864037
6824,0.872846
5207,0.077680
7115,0.134184
7250,1.000000
6010,1.000000
6088,0.597074
5682,1.000000
7201,1.000000
6938,0.392716
6875,0.944770
5953,1.000000
5942,0.355192
5382,0.863574
6377,1.000000
5931,0.158649
5992,1.000000
5790,0.611095
6753,0.855286
6562,1.000000
7046,0.000000
5784,0.276963
5868,1.000000
5878,0.055853
5110,0.312646
5210,0.164858
7230,0.372930
5005,0.398032
6871,0.204275
5363,0.719899
7253,1.000000
5072,0.431443
6055,0.894056
6913,1.000000
6386,1.000000
5634,0.691101
5758,0.111631
6819,0.526291
7088,0.670484
5039,0.354727
6037,0.156229
5532,0.828320
6322,0.390194
6887,0.075220
6660,0.502793
5451,0.407920
6014,0.623463
5556,0.305401
6346,1.000000
5850,1.000000
5940,1.000000
7119,1.000000
6851,0.259435
5253,0.355715
6695,0.691560
6908,0.925640
7255,0.612966
5674,0.625006
6278,0.329004
5486,0.760421
5174,0.862978
6621,0.243636
6313,0.858284
6435,0.777665
6970,0.072405
6310,1.000000
5932,0.858442
6877,0.728826
6763,1.000000
7085,0.582088
7049,0.593417
6959,0.590058
5214,0.740412
6350,0.537777
5063,0.671596
5041,1.000000
6942,0.231555
5086,0.724287
5270,0.639391
6705,0.631311
7051,1.000000
6758,0.263883
6249,0.386449
5808,0.388623
5377,0.781153
5446,0.276098
5856,0.197880
7001,0.785256
4986,0.164454
6677,0.102139
6665,0.752886
5817,0.681452
6984,0.526651
6541,0.679523
5117,1.000000
6097,0.455337
5389,1.000000
7219,0.530162
6338,0.260683
6922,0.420545
5367,0.423983
5638,0.227169
5830,0.900138
5338,0.750391
6007,0.619081
6612,0.623674
5718,0.492010
6104,1.000000
5229,0.154720
5963,0.463729
5206,0.445824
6625,0.779558
4990,0.334709
6641,0.213204
5369,0.860843
6196,0.821681
5236,0.943684
5719,0.378221
5643,0.642222
7050,0.241875
6355,0.156935
6688,0.357366
6239,0.275633
5531,0.149555
6113,0.082836
7181,0.472313
6118,0.422721
7264,1.000000
5343,1.000000
5051,0.440032
5779,1.000000
6605,0.552991
6655,0.405335
6534,0.930135
5681,0.933590
6607,0.788616
6242,0.868608
7242,0.460937
7277,1.000000
6675,0.931586
5398,0.259863
5956,0.234449
5731,0.772886
6437,0.810621
6956,0.587939
5447,1.000000
5973,1.000000
6075,1.000000
5281,0.368305
5103,0.676038
6468,0.495213
7209,0.788330
5584,0.859272
4988,0.216012
4962,0.893214
5651,0.741426
6502,0.887207
5862,0.521771
7199,0.324063
6727,0.268067
7279,0.940043
6544,0.761641
5933,0.773314
6574,1.000000
6399,0.118438
7187,0.927094
6353,0.924959
5043,0.868589
5469,0.117151
5976,1.000000
6059,0.422442
5799,0.759454
6147,0.557476
6254,0.385500
7100,0.433404
7147,0.404571
7037,0.515747
5909,0.636329
5782,1.000000
6237,0.642687
6552,0.303392
7067,0.507463
5320,0.147459
5930,1.000000
6486,0.497018
5245,0.701224
6643,0.778415
5260,0.690499
5569,0.780856
7110,0.841580
7139,0.460716
6791,0.092870
5360,0.535276
5287,1.000000
6553,0.306444
7072,0.482374
6044,0.176338
5332,1.000000
6866,0.408650
6633,0.698294
6926,1.000000
6442,0.634365
5889,0.821307
5765,1.000000
5124,0.494567
5491,0.070784
6730,0.324786
7151,0.763085
5140,0.456847
7171,1.000000
6568,0.433355
6861,0.681809
6855,0.631335
7129,0.471393
5384,0.066181
6859,0.449702
5772,0.874315
5665,0.654428
6495,1.000000
5061,0.241736
6948,0.705670
5773,0.793903
6052,0.253385
6682,0.053713
6083,0.147207
6962,0.554351
5158,0.420590
6464,0.539386
5172,0.611598
5582,1.000000
6508,0.218104
4968,0.224229
6136,0.198642
6235,0.797235
6632,0.811789
7195,0.766941
5525,0.397517
6320,0.523779
6766,1.000000
6872,0.466839
5906,1.000000
7172,1.000000
6571,0.603356
5616,0.058916
6470,0.381742
6312,0.707803
5147,0.198623
5501,0.877103
6436,0.770047
5699,0.880800
5313,0.700153
6234,1.000000
6569,1.000000
7202,0.596565
5683,0.508732
5034,0.917730
5435,0.763742
5815,0.530621
5589,0.393394
6746,0.629013
6790,0.849424
6857,0.152581
6450,0.395528
7221,0.582210
5527,0.166046
5620,0.857476
7167,0.683406
6215,1.000000
5823,0.752840
6207,0.549218
6932,0.935508
5669,1.000000
5154,0.465494
7168,0.429601
5585,0.207426
6539,0.562104
7200,0.776848
5015,0.223327
5042,0.707946
5774,0.599326
6357,0.925440
5354,0.773685
6054,0.324119
7295,0.402453
5365,0.618204
6755,0.604335
5991,0.765365
7035,0.404002
5893,0.244627
7164,0.666592
5304,0.839499
5561,1.000000
5520,0.554363
5241,0.637289
7096,0.195791
6078,0.426652
5046,0.073870
5334,0.694534
6969,1.000000
6821,0.352724
5760,1.000000
5614,0.551078
7091,0.501254
5698,0.735018
5169,0.318884
7294,0.782177
5318,0.246392
5368,0.353512
6923,0.355734
5463,0.640762
5265,0.945398
6321,0.773088
5226,0.253022
6868,0.437638
4967,0.684209
5293,0.263389
5865,0.779481
5841,0.924952
5526,0.334705
6852,0.219999
