Id,Predicted
5895,0.958333
7122,0.208333
6173,0.958333
6142,1.000000
5358,0.750000
6095,0.958333
6878,0.750000
6554,0.875000
6793,0.916667
7286,0.906250
6076,0.875000
5134,0.854167
5419,0.500000
6255,0.875000
5656,0.958333
6934,0.583333
6028,1.000000
6490,0.875000
6415,0.783333
7087,0.979167
5420,0.750000
5977,0.834821
6824,0.583333
5207,0.875000
7115,0.666667
7250,0.875000
6010,0.861111
6088,0.875000
5682,1.000000
7201,1.000000
6938,0.958333
6875,0.833333
5953,0.791667
5942,1.000000
5382,1.000000
6377,1.000000
5931,0.583333
5992,1.000000
5790,0.750000
6753,1.000000
6562,0.916667
7046,0.458333
5784,0.708333
5868,0.916667
5878,0.916667
5110,0.875000
5210,1.000000
7230,0.890625
5005,1.000000
6871,0.791667
5363,0.166667
7253,1.000000
5072,0.875000
6055,0.541667
6913,0.939815
6386,0.958333
5634,1.000000
5758,0.208333
6819,0.916667
7088,1.000000
5039,0.958333
6037,1.000000
5532,1.000000
6322,0.916667
6887,0.791667
6660,0.958333
5451,0.916667
6014,1.000000
5556,0.541667
6346,0.856481
5850,0.916667
5940,1.000000
7119,0.958333
6851,0.250000
5253,0.666667
6695,0.833333
6908,0.750000
7255,0.958333
5674,0.750000
6278,0.875000
5486,0.958333
5174,1.000000
6621,1.000000
6313,0.958333
6435,0.958333
6970,0.916667
6310,0.814815
5932,0.750000
6877,0.875000
6763,0.781250
7085,0.375000
7049,1.000000
6959,0.500000
5214,0.958333
6350,0.958333
5063,0.166667
5041,1.000000
6942,0.958333
5086,0.958333
5270,0.916667
6705,1.000000
7051,0.875000
6758,0.583333
6249,0.833333
5808,1.000000
5377,0.958333
5446,1.000000
5856,0.541667
7001,1.000000
4986,0.958333
6677,0.958333
6665,0.875000
5817,0.333333
6984,0.958333
6541,1.000000
5117,0.958333
6097,1.000000
5389,0.958333
7219,0.958333
6338,0.856481
6922,0.875000
5367,0.875000
5638,0.625000
5830,0.958333
5338,0.333333
6007,1.000000
6612,0.541667
5718,0.958333
6104,0.958333
5229,0.958333
5963,0.833333
5206,1.000000
6625,0.741667
4990,1.000000
6641,0.833333
5369,0.708333
6196,0.916667
5236,0.916667
5719,0.814815
5643,0.791667
7050,0.916667
6355,0.875000
6688,0.875000
6239,0.750000
5531,1.000000
6113,1.000000
7181,0.708333
6118,1.000000
7264,0.856481
5343,0.916667
5051,1.000000
5779,0.875000
6605,0.916667
6655,0.833333
6534,1.000000
5681,0.958333
6607,0.939815
6242,0.765625
7242,0.958333
7277,1.000000
6675,1.000000
5398,0.875000
5956,0.875000
5731,0.583333
6437,0.807292
6956,0.791667
