Id,Predicted
5895,1.000000
7122,0.000000
6173,1.000000
6142,1.000000
5358,0.200000
6095,1.000000
6878,1.000000
6554,1.000000
6793,1.000000
7286,0.200000
6076,1.000000
5134,1.000000
5419,1.000000
6255,0.600000
5656,1.000000
6934,0.000000
6028,1.000000
6490,1.000000
6415,1.000000
7087,0.600000
5420,1.000000
5977,1.000000
6824,1.000000
5207,1.000000
7115,0.000000
7250,1.000000
6010,1.000000
6088,0.400000
5682,1.000000
7201,1.000000
6938,1.000000
6875,1.000000
5953,1.000000
5942,1.000000
5382,1.000000
6377,1.000000
5931,0.000000
5992,1.000000
5790,0.000000
6753,1.000000
6562,1.000000
7046,0.600000
5784,1.000000
5868,0.800000
5878,1.000000
5110,0.000000
5210,1.000000
7230,1.000000
5005,1.000000
6871,0.400000
5363,0.000000
7253,0.800000
5072,0.800000
6055,1.000000
6913,1.000000
6386,1.000000
5634,1.000000
5758,1.000000
6819,1.000000
7088,1.000000
5039,1.000000
6037,1.000000
5532,1.000000
6322,1.000000
6887,1.000000
6660,0.800000
5451,1.000000
6014,1.000000
5556,1.000000
6346,1.000000
5850,1.000000
5940,1.000000
7119,1.000000
6851,0.000000
5253,0.000000
6695,1.000000
6908,1.000000
7255,1.000000
5674,0.200000
6278,0.000000
5486,1.000000
5174,0.800000
6621,1.000000
6313,0.200000
6435,1.000000
6970,1.000000
6310,1.000000
5932,1.000000
6877,1.000000
6763,1.000000
7085,1.000000
7049,1.000000
6959,0.200000
5214,1.000000
6350,1.000000
5063,0.000000
5041,1.000000
6942,1.000000
5086,1.000000
5270,1.000000
6705,1.000000
7051,1.000000
6758,0.000000
6249,1.000000
5808,1.000000
5377,1.000000
5446,0.857143
5856,0.200000
7001,1.000000
4986,0.200000
6677,0.000000
6665,1.000000
5817,0.600000
6984,1.000000
6541,1.000000
5117,1.000000
6097,1.000000
5389,1.000000
7219,0.000000
6338,1.000000
6922,1.000000
5367,1.000000
5638,1.000000
5830,1.000000
5338,1.000000
6007,1.000000
6612,1.000000
5718,1.000000
6104,1.000000
5229,0.857143
5963,1.000000
5206,1.000000
6625,1.000000
4990,1.000000
6641,1.000000
5369,0.714286
6196,0.000000
5236,0.800000
5719,1.000000
5643,1.000000
7050,1.000000
6355,1.000000
6688,0.857143
6239,0.000000
5531,1.000000
6113,1.000000
7181,0.714286
6118,1.000000
7264,1.000000
5343,1.000000
5051,0.200000
5779,1.000000
6605,0.000000
6655,1.000000
6534,1.000000
5681,0.000000
6607,0.000000
6242,1.000000
7242,1.000000
7277,0.800000
6675,1.000000
5398,1.000000
5956,1.000000
5731,1.000000
6437,0.400000
6956,0.200000
5447,0.200000
5973,1.000000
6075,1.000000
5281,0.200000
5103,0.000000
6468,1.000000
7209,0.600000
5584,1.000000
4988,0.000000
4962,1.000000
5651,1.000000
6502,1.000000
5862,1.000000
7199,1.000000
6727,1.000000
7279,1.000000
6544,1.000000
5933,1.000000
6574,1.000000
6399,1.000000
7187,1.000000
6353,1.000000
5043,0.800000
5469,1.000000
5976,1.000000
6059,1.000000
5799,1.000000
6147,1.000000
6254,1.000000
7100,0.857143
7147,1.000000
7037,1.000000
5909,1.000000
5782,1.000000
6237,0.200000
6552,1.000000
7067,1.000000
5320,1.000000
5930,1.000000
6486,1.000000
5245,1.000000
6643,1.000000
5260,1.000000
5569,0.400000
7110,1.000000
7139,0.714286
6791,1.000000
5360,1.000000
5287,1.000000
6553,1.000000
7072,1.000000
6044,1.000000
5332,1.000000
6866,1.000000
6633,0.000000
6926,1.000000
6442,1.000000
5889,1.000000
5765,1.000000
5124,1.000000
5491,1.000000
6730,0.800000
7151,1.000000
5140,0.000000
7171,0.800000
6568,1.000000
6861,1.000000
6855,0.000000
7129,0.000000
5384,1.000000
6859,0.000000
5772,1.000000
5665,1.000000
6495,1.000000
5061,1.000000
6948,0.000000
5773,1.000000
6052,0.000000
6682,1.000000
6083,1.000000
6962,0.000000
5158,1.000000
6464,1.000000
5172,0.857143
5582,0.800000
6508,0.857143
4968,0.857143
6136,1.000000
6235,1.000000
6632,0.000000
7195,1.000000
5525,1.000000
6320,1.000000
6766,1.000000
6872,1.000000
5906,1.000000
7172,1.000000
6571,1.000000
5616,0.600000
6470,1.000000
6312,1.000000
5147,1.000000
5501,1.000000
6436,0.800000
5699,0.200000
5313,1.000000
6234,1.000000
6569,1.000000
7202,1.000000
5683,1.000000
5034,1.000000
5435,1.000000
5815,1.000000
5589,0.200000
6746,1.000000
6790,1.000000
6857,1.000000
6450,1.000000
7221,1.000000
5527,0.000000
5620,1.000000
7167,0.800000
6215,1.000000
5823,1.000000
6207,1.000000
6932,1.000000
5669,1.000000
5154,0.000000
7168,0.800000
5585,1.000000
6539,1.000000
7200,1.000000
5015,1.000000
5042,1.000000
5774,1.000000
6357,1.000000
5354,0.200000
6054,1.000000
7295,1.000000
5365,1.000000
6755,1.000000
5991,1.000000
7035,1.000000
5893,0.857143
7164,1.000000
5304,0.800000
5561,1.000000
5520,0.800000
5241,1.000000
7096,0.000000
6078,0.800000
5046,1.000000
5334,1.000000
6969,1.000000
6821,1.000000
5760,1.000000
5614,1.000000
7091,0.200000
5698,1.000000
5169,1.000000
7294,1.000000
5318,0.000000
5368,0.857143
6923,0.857143
5463,0.000000
5265,0.200000
6321,1.000000
5226,1.000000
6868,1.000000
4967,0.000000
5293,1.000000
5865,1.000000
5841,1.000000
5526,1.000000
6852,0.000000
6469,1.000000
6168,1.000000
7292,0.857143
5036,1.000000
5644,0.800000
6856,1.000000
5428,1.000000
5027,1.000000
4989,1.000000
5221,0.400000
6402,1.000000
5346,1.000000
6748,1.000000
